fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net5_2_1_count_70.cnf-x209_wcnf_xor_blasted,131,209,142,70,UNSAT,0.11,0.12
Net5_2_1_count_70.cnf-x210_wcnf_xor_blasted,131,210,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x211_wcnf_xor_blasted,131,211,142,70,UNSAT,0.11,0.12
Net5_2_1_count_70.cnf-x212_wcnf_xor_blasted,131,212,142,70,UNSAT,0.13,0.12
Net5_2_1_count_70.cnf-x213_wcnf_xor_blasted,131,213,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x214_wcnf_xor_blasted,131,214,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x215_wcnf_xor_blasted,131,215,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x216_wcnf_xor_blasted,131,216,142,70,UNSAT,0.11,0.13
Net5_2_1_count_70.cnf-x217_wcnf_xor_blasted,131,217,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x218_wcnf_xor_blasted,131,218,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x219_wcnf_xor_blasted,131,219,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x220_wcnf_xor_blasted,131,220,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x221_wcnf_xor_blasted,131,221,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x222_wcnf_xor_blasted,131,222,142,70,UNSAT,0.14,0.12
Net5_2_1_count_70.cnf-x223_wcnf_xor_blasted,131,223,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x224_wcnf_xor_blasted,131,224,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x225_wcnf_xor_blasted,131,225,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x226_wcnf_xor_blasted,131,226,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x227_wcnf_xor_blasted,131,227,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x228_wcnf_xor_blasted,131,228,142,70,UNSAT,0.13,0.15
Net5_2_1_count_70.cnf-x229_wcnf_xor_blasted,131,229,142,70,UNSAT,0.13,0.13
Net5_2_1_count_70.cnf-x230_wcnf_xor_blasted,131,230,142,70,UNSAT,0.13,0.14
